profile,follower
42602975,155825345
43134056,96529431
42602975,156566008
42602975,156575470
42602975,156576264
42602975,156964114
42602975,157640488
43038158,157699073
43120196,65734806
42602975,158548129
42602975,158724466
42602975,159559021
42602975,160350188
42602975,160654636
43260863,159414584
43240781,49690347
43240781,128957165
43365495,69627304
43368434,46957016
43427098,131589269
43479789,162398059
43427098,165344324
43427098,177473726
43427098,190338877
43427098,209413785
43482139,60965285
43482139,82217062
43482139,173699020
43484431,96509927
43484431,338545020
43484431,416040293
43487696,169486357
43484500,138858490
43511808,166249744
43515775,181497263
43515775,226329311
43515775,226804531
43528543,164053194
43638740,114908761
43752541,337905054
43750050,74947059
43750050,336509247
43699201,135965247
43807020,192951262
43795817,96711189
43795817,101017774
43795817,136904693
43795817,152640966
43795817,197696248
43795817,248864854
44061977,141345422
44067618,50468920
44067618,160546085
44069460,51903671
44069460,108633104
44069460,114080829
44069460,123865429
44069460,153657369
44074977,83981513
44085387,51168362
44086179,54694216
44086179,74947059
44086179,156724410
44086179,267456161
44110083,182169585
44143297,330268811
44160618,90634833
44279114,112583326
44279114,112809658
44279114,140434932
44279114,146150982
44279114,146845252
44279114,148043083
44279114,150347116
44279114,153358067
44279114,155825345
44279114,159415231
44279114,159501911
44279114,159661457
44279114,159759629
44279114,160426927
44302124,86768787
44302124,136819592
44302124,191917396
44247799,194524751
44353905,45913782
44384362,89599090
44384362,136408080
44391171,88911362
44391171,112852731
44391171,243516996
44425745,95776647
44425745,350680938
44359826,53934524
44359826,58004468
44359826,58892581
44428906,100199497
44359826,110850529
44359826,111472526
44359826,145792865
44359826,150360140
44359826,151048178
44476344,45453648
44476361,170304841
44476344,136331952
44359826,162398059
44359826,168816190
44456158,194524751
44359826,171365062
44511922,66893661
44359826,175951335
44359826,189587633
44536624,45453648
44536624,66222233
44536624,105176304
44536624,164281960
44536624,179381686
44359826,197177290
44359826,199518275
44359826,206973887
44359826,210352252
44359826,223040065
44359826,226804531
44359826,228902363
44359826,241697316
44564247,61296026
44564247,175951335
44536066,206993039
44612739,90926274
44644425,175062756
44658696,137160710
44744655,59174652
44836418,74947059
44836418,342673780
44885102,142335561
44895791,81656906
44935410,74947059
44992111,136419499
44992111,151863120
45025502,61939605
45025502,172298543
45038392,278146657
45064313,109401917
45064313,116044565
45163606,48349570
45163606,136587615
45163606,162404340
45164886,151008297
45188097,93603926
45206698,389608563
45225943,95498566
45225943,162398059
45310893,58921050
45310893,91647172
45310893,133286041
45310893,192471516
45393919,287894193
45393919,327203235
45436156,169490999
45436156,170340268
45436156,201790252
45436156,244921206
45436156,268652529
45453648,66222233
45453648,107943811
45453648,164281960
45436156,390196963
45487876,87506981
45487876,88126810
45500315,137064489
45500315,288553267
45493596,107303922
45493596,136716374
45493596,148062156
45521680,251862848
45576654,67971088
45613151,49053489
45613151,87277002
45661392,47429324
45661392,91218790
45661392,202600333
45646601,143913332
45646601,151789249
45707540,188188744
45766440,114604179
45778714,49461296
45778714,59021118
45778714,134663996
45812428,113460965
45869152,51070915
45869152,62218689
45875022,232404280
45869152,307165066
45869152,339877830
45976772,250211701
45979343,81603387
45994706,48281218
45994706,58355945
45994706,186823656
45987090,100199497
45987090,135800537
45987090,139094748
45987090,140952592
45913782,152197614
46063656,47033331
46063656,80198657
46058789,234802912
46086861,47033331
46086861,114513311
45913782,196963165
46175300,74947059
46097955,139010105
46185938,163315334
46243793,220700006
45982673,46463493
45913782,250019364
45913782,250265640
45913782,251516191
45982673,53337912
46301146,62603500
46302625,51595719
46302625,177216316
46314346,53217782
45982673,62870354
45982673,107303922
46339066,66883033
45982673,136716374
45982673,184642917
45982673,196963165
45982673,200936338
45982673,232213500
46441658,166196738
46448145,58269826
46448145,150643059
46448145,233704511
46488215,74947059
46514354,81566673
46514354,154528152
46583343,82365200
46583343,89599090
46583343,187834620
46463493,47725653
46463493,53337912
46463493,54202091
46463493,58921050
46463493,61831555
46463493,68064176
46463493,74947059
46463493,130570386
46463493,152680315
46463493,168170070
46463493,169486357
46463493,171042436
46463493,185963967
46463493,189590109
46463493,214066036
46463493,245228312
46463493,246373739
46463493,321234607
46463493,349671604
46463493,350541456
46754039,84750372
46463493,413915353
46758991,46807975
46762817,54737447
46762817,229038207
46774656,149356183
46790686,47505508
46790686,48322496
46790686,52186261
46790686,55347873
46790686,137536632
46790686,144630398
46790686,145536364
46790686,146914070
46790686,177634169
46790686,267735042
46816957,154056751
46957016,52880132
46807975,47725653
46807975,48349570
46807975,50855309
46807975,57540013
46807975,63115953
46807975,74947059
47033331,50855309
47033331,147519298
47033331,168651441
47033331,174136099
47033331,248359532
46807975,98484582
46807975,106346133
46807975,115174943
46807975,121499094
46807975,135720134
47103979,53409439
47103979,61540979
47103979,135646460
47103979,145536364
46807975,142456180
46807975,150037694
46807975,159219622
46807975,166856861
46957016,190183312
46807975,172526109
46807975,176784641
46957016,195068672
46957016,197213877
46807975,189590109
46807975,195452999
46957016,206973887
46957016,212052271
47138703,66449743
47184430,53406855
47184430,63387761
47184430,71029180
47184430,132241648
47184430,135445815
47184430,292661737
46957016,226804531
46807975,288857462
46957016,233894813
46807975,350541456
47258635,98920449
47278370,54379614
47278370,65847943
47278370,91218790
47278370,136295448
47278370,188863846
47286863,58859738
47320798,100962619
47365705,107677774
47365705,133786647
47365705,229391646
47365705,252471713
47450864,60189420
47365705,364962165
47592263,58681497
47592263,66796916
47671766,150434888
47692872,196879090
47713111,74947059
47713111,200409625
47725653,123826786
47725653,142456180
47725653,162404340
47725653,165344324
47725653,171042436
47725653,188908747
47725653,321234607
47754290,55154068
47754290,234045228
47754290,270445006
47817082,424038949
47817082,428974657
47878996,213279642
47900364,70215733
47938339,56091512
47938339,136153816
47945717,150261408
47956255,261330749
48059690,55347873
48059690,66697864
48088615,155969251
48059690,177414699
48156575,312119633
48059690,228966050
48059690,246182073
48059690,306444147
48059690,338545020
48196389,202421215
48281218,137045422
48196389,268813355
48196389,420218340
48381151,154585984
48419346,185667165
48414327,81892298
48414327,100182593
48514803,171894497
48349570,49029331
48349570,59851381
48349570,62218689
48349570,86530135
48349570,89775155
48349570,107303922
48349570,135800537
48519584,62095642
48519584,77604640
48519584,79746077
48519584,106930877
48519584,115866787
48519584,121303135
48519584,134581356
48519584,135612243
48519584,146134386
48519584,146845252
48519584,151960505
48519584,153653154
48519584,154454905
48519584,156566008
48519584,156576264
48349570,172878646
48519584,158257320
48519584,158313202
48519584,158885045
48519584,159445868
48519584,159485008
48519584,159501911
48519584,159522401
48519584,159559021
48519584,159594402
48519584,159661457
48519584,159680292
48519584,159745287
48519584,159759629
48519584,159779615
48519584,159963871
48519584,160123610
48519584,160340915
48519584,160559093
48349570,203648938
48519584,160654636
48519584,160861893
48349570,234115376
48349570,281414939
48549043,62095642
48549043,64586631
48549043,70174811
48549043,77604640
48549043,100951472
48549043,116379638
48549043,121765949
48549043,123285565
48549043,123997195
48549043,134613145
48549043,135061263
48549043,137777580
48549043,138328512
48549043,138673415
48549043,145360073
48549043,146134386
48549043,146150982
48549043,146845252
48549043,147929487
48549043,150347116
48549043,150360140
48549043,150968354
48549043,152785021
48549043,153517005
48549043,153852570
48549043,154051732
48549043,154454905
48549043,154497023
48549043,155618402
48549043,156149630
48549043,157035349
48549043,157588814
48549043,158158396
48549043,158257320
48549043,158313202
48549043,159415231
48549043,159485008
48549043,159559021
48549043,159685884
48549043,159745287
48549043,160518404
48549043,160564324
48549043,160637138
48549043,160707694
48549043,161189495
48549043,161234008
48592866,58681497
48592866,112714730
48592866,162662507
48584631,84222502
48584631,318797841
48549043,167951161
48549043,199728745
48549043,219247680
48549043,284482616
48695590,74947059
48695590,259065500
48695590,350402308
48712292,62975565
48712292,150784308
48797399,74947059
48797399,139854883
48641428,137120608
48610522,101711457
48610522,208734760
49029331,168154434
49043992,237322240
49053489,290683289
49144838,74947059
49144838,171398318
49236003,136716374
48883080,74947059
49441575,55940129
49441575,75414233
49449879,124333359
49449879,208241731
49452359,83346818
49478674,77967780
49478674,78769710
49478674,117149065
49478674,369670729
49511688,53382217
49517985,157011173
49518565,89243955
49526174,68987514
49530261,139779448
49580429,52625103
49580429,131663289
49580429,133906755
49580429,146717736
49580429,240891145
49580429,393001730
49582131,82958438
49582131,84684781
49582131,96445347
49584625,230661865
49690347,53039872
49690347,143655488
49756394,140668228
49757422,98230691
49757422,166403036
49757422,343322415
49839611,54555028
49828195,56357668
49828195,152648837
49860812,155551612
49860812,173635891
49876197,231409778
49876197,307165066
49881300,109530965
49881300,117291001
49881300,118300730
50026591,75848491
50026591,133345871
50035320,81222599
50157859,52071170
50157859,53601063
50157859,74947059
50157859,325785628
50185377,60151486
50189547,270737396
50185377,364962165
50186171,69959921
50186171,70311450
50186171,154511353
50186171,201268434
50186171,396468534
50224696,76080249
50237040,71927049
50252849,74947059
50252849,124255324
50252849,141377848
50252849,313662239
50255836,85152691
50319167,56357668
50319167,68442618
50319167,144848696
50319167,151153024
50319167,318725697
50357726,53422356
50344828,81603387
50344828,170045070
50344828,201673878
50384190,112809658
50384190,116379638
50344828,238203626
50384190,121765949
50344828,258135574
50384190,135612243
50384190,137777580
50384190,138277722
50384190,146134386
50384190,152779280
50384190,154497023
50384190,155570833
50384190,158548129
50384190,159407031
50425583,155236663
50459722,74947059
50471244,218267260
50480997,52848848
50480997,53406855
50480997,63387761
50480997,81764632
50480997,137669072
50480997,143859741
50480997,170090457
50480997,173398475
50492225,143304878
50492225,351171860
50492225,355630806
50586745,119315981
50583146,74947059
50583146,159772791
50600101,66449743
50602236,56083015
50704684,131532653
50704684,131752208
50694338,197485313
50707259,84124634
50707259,137854674
50707259,154509741
50727526,201836454
50731976,250265640
50731976,318797841
50745071,187309433
50777278,73807545
50777278,103654678
50743850,109530965
50855309,74947059
50889614,290034026
50894603,64516554
50945326,92696723
50945326,142343299
50956994,261567835
50956994,401725035
50976378,213640178
51020434,104848197
51064916,67971088
51040156,93632908
51070915,60452266
51070915,82311447
51040156,149468577
51040156,152197614
51040156,168170070
51040156,196963165
51040156,202504049
51040156,213839324
51040156,251516191
51070915,136135616
51070915,137824189
51070915,156814459
51070915,162398059
51070915,169486357
51070915,170304841
51070915,175290034
51070915,175494919
51070915,177472155
51070915,180850137
51040156,308657049
51173438,228631872
51070915,193261974
51070915,195068672
51070915,199518275
51070915,214066036
51070915,219247680
51070915,239714246
51070915,309827316
51070915,310827956
51197580,197263095
51272308,162895525
51272308,202275328
51278728,172758199
51295565,94624802
51295565,175494919
51295565,245921791
51301456,374161704
51320857,201708974
51336993,142839121
51369238,60206730
51371283,53445711
51371283,75289793
51371283,78132875
51371283,122084594
51371283,124333359
51371283,203263900
51468904,441826840
51498753,112237880
51498753,216912593
51670180,108754812
51670180,178966688
51685832,131483198
51680132,209736927
51726906,259132787
51790846,102102389
51790846,166196738
51832555,154219369
51832555,384106284
51905339,98822208
51975601,137712367
52039919,318797841
52071170,99563495
52133066,338518394
52071170,177634169
52071170,201596582
52099133,68575361
52186261,101618018
52186427,335426084
52216494,142517791
52216494,151454443
52216494,162487970
52216494,182478881
52216494,429065933
52098487,93553652
52358440,120957262
52373651,154321024
52420339,196409811
52098487,213609433
52452588,134018117
52098487,276233339
52098487,350402308
52543796,53406855
52543796,102569047
52543796,144642506
52543796,254341616
52574077,145536364
52574077,226318755
52574077,277748594
52583912,66796916
52560492,200796072
52606841,142926112
52617801,65915834
52625103,146294693
52625103,146717736
52625103,217349329
52625103,240891145
52642654,88101678
52593604,93277427
52593604,179472101
52684651,383795102
52705875,55792165
52705875,95064972
52724468,133743293
52715570,303179890
52848848,63387761
52848848,137669072
52848848,143859741
52848848,170090457
52861857,378175469
52880132,136988146
52880132,375930689
52964915,110284458
52964915,140041466
52979925,57753567
53016240,62368252
53016240,139652109
53016240,215479981
53016240,280087375
53038951,139652109
53038951,237714852
53038951,280087375
53038951,334217713
53039872,71873358
53039872,143655488
53039872,151138592
53039872,380834101
53073567,66009319
53103849,145609394
53153196,75565818
53153196,85124530
53153196,170045070
53242180,109063308
53240286,58235056
53240286,73461097
53240286,143589076
53297959,194821572
53314684,67898564
53314684,84684781
53314684,273368651
53336743,63002267
53379935,87377236
53382217,152891106
53357659,88402706
53357659,97101044
53409439,144009495
53409439,201038409
53357659,450393148
53406855,63387761
53406855,71751078
53406855,81764632
53406855,125185745
53406855,132241648
53406855,139775619
53406855,140952592
53406855,150606755
53406855,182505856
53406855,199298423
53437606,182404612
53337912,58065309
53337912,74947059
53337912,121949001
53337912,142456180
53445711,63686494
53445711,73807545
53445711,78132875
53445711,122084594
53445711,148413474
53337912,218267260
53337912,232213500
53337912,334412320
53532940,146975652
53564303,156724410
53564303,268003069
53601063,62348106
53601063,184096115
53684920,77937228
53684920,84105622
53684920,132853529
53685751,137777580
53685751,150360140
53685751,156575470
53685751,159592468
53685845,137824189
53685845,156209120
53749089,211402702
53685845,160973233
53685845,166213509
53685845,197926793
53685845,204253180
53685845,245554190
53777855,56583124
53777855,139246378
53777855,184419138
53685845,282568220
53685845,288438620
53685845,336509247
53900489,74947059
53900489,307165066
53926074,123920085
53931407,139477557
53931407,313375936
53943486,364881232
53949368,83639348
54158580,63002267
54158580,165344324
54158580,343322415
54202091,250265640
54215792,101711457
54215792,107677774
54241811,155878359
54267519,57223676
54251928,70438532
54251928,112544852
54251928,118558396
54251928,139500946
54251928,156766735
54251928,200912568
54251928,308351005
54251928,430917219
54381643,70311450
54381643,112856407
54429183,74947059
54461915,146294693
54464591,92088005
54464591,244649216
54482356,55891198
54478450,134663996
54478450,177473726
54505204,71557838
54505204,88971680
54505204,133067564
54505204,133762820
54505204,189483331
54555028,192565636
54555028,252568587
54555028,352782965
54584027,99011391
54578681,91322486
54578681,318004818
54610844,64258908
54610844,87593086
54618657,92591039
54610844,136716374
54610844,160873432
54610844,168816190
54610844,172124684
54672277,123826786
54610844,172645872
54610844,181403162
54655848,363299947
54610844,197540543
54610844,198164006
54610844,202275328
54610844,250019364
54610844,261567835
54610844,415064130
54726009,74947059
54737447,145792865
54726009,201350990
54737447,162583569
54737447,209441511
54747924,74947059
54739381,160292030
54771177,74947059
54771177,122169592
54786299,207287612
54831759,272192428
54694216,75555674
54694216,146134362
54694216,247157939
54973059,179472101
54978509,85067836
54994081,62980726
54994081,135294718
55022921,75289793
55094982,139197933
55087305,223040065
55087305,273651387
55137852,140467568
54511611,204361598
55150449,146134386
55150449,150360140
55143497,193784197
55150449,159485008
55150449,159501911
55150449,159592468
55150449,160350188
55150449,160654636
55228794,95044200
55237272,161374180
55237272,209117716
55274451,90463138
55285422,73908804
55285422,98484582
55179187,62863462
55315518,80229969
55353301,87932394
55353301,203752698
55179187,99067975
55179187,102102389
55179187,115014962
55179187,131685562
55179187,135061263
55179187,147469597
55179187,154886613
55374600,243687085
55387729,152598392
55179187,197696248
55417713,74947059
55179187,205517640
55179187,208572378
55179187,221218579
55179187,228902363
55179187,258135574
55179187,263929410
55179187,297828617
55489902,74947059
55525091,113421772
55557013,170723402
55557013,172878646
55557013,228902363
55563478,214979822
55711169,96606703
55719277,172550383
55764120,101672480
55777343,97746421
55764120,191391919
55790030,198357563
55804570,56707445
55804570,135294718
55804570,271333657
55804570,323127296
55802907,318004818
55826273,123826786
55902020,55913561
55834561,209868494
55907578,161887159
55940129,64601957
55940129,88324068
55940129,113189212
55940129,182885736
56012387,90724512
56012387,153486194
56047864,59920392
56047864,88926751
56047864,139380163
56047864,154145851
56047864,157959112
55792165,135081987
55792165,168170070
55792165,188908747
56083015,56155996
56083015,70079731
55792165,412862188
56219513,203224997
56254601,60846122
56254601,62748793
56254601,86111633
56254601,161754078
56254601,178866491
56254601,227636956
56254601,288456721
56320571,223040065
56357668,63369392
56357668,74990213
56357668,144848696
56357668,236670400
56457039,69080593
56503901,139197933
56568360,225878278
56583124,65474873
56583124,66727424
56583124,87277002
56583124,142017971
56578673,270347878
56545465,375238967
56610625,62748793
56656764,84222502
56665855,81603387
56665855,102885632
56674737,147140864
56743513,87377236
56770626,71054262
56770626,139652109
56770626,237714852
56770626,238767672
56770626,304757853
56770626,334217713
56772984,92572393
56772984,200531689
56892586,200912568
56892586,281674349
57093785,140258098
57093785,152009527
57018746,143618109
57018746,197853227
57018746,204498285
57054520,186546527
57103898,103516133
57103434,74947059
57103434,351912515
57178776,64740648
57178776,96606703
57178776,97502629
57178776,147642135
57178776,150780615
57178776,243888182
57178776,289098658
57182444,62286308
57182444,144784074
57217381,144879101
57217381,277998971
57251502,60151486
57251502,99213328
57251502,130308879
57251502,290639986
56707445,147651115
56707445,150505016
57223676,59202397
56707445,184068151
56707445,201733409
56707445,202135312
57468491,73582386
57468491,92414189
57468491,94791395
57468491,98632101
57468491,164846729
57468491,168008314
57223676,122147210
57509770,170795887
57513507,90670694
57513507,225103591
57223676,151023390
57223676,152054735
57571342,106930877
57571342,136480785
57571342,139672362
57571342,140122290
57571342,146134386
57571342,146150982
57571342,148012122
57571342,152772205
57571342,153653154
57571342,153916920
57571342,155618402
57571342,156575470
57571342,157035349
57571342,157588814
57571342,158158396
57571342,158548129
57571342,158783275
57571342,158885045
57578977,93760070
57584702,90368850
57584702,158404211
57584702,252203418
57571342,159401734
57571342,159680292
57571342,159745287
57571342,159759629
57571342,159779615
57571342,160350188
57571342,160371487
57571342,160616691
57571342,160618914
57571342,160674278
57684789,74947059
57746787,74947059
57746787,223040065
57746787,242892200
57764147,190269696
57761218,135651165
57761218,403966480
57783846,150474364
57783846,157264155
57842623,135294718
58004468,59437745
58104590,64739610
58075465,59951982
58203884,236377765
58212910,86686097
58212910,142941766
58165193,255018724
58075465,407885236
58235056,87700233
58157913,221669598
58157913,392066969
58190312,216795151
58236270,90186224
58236270,98037307
58236270,150349225
58236270,160973233
58065309,62870354
58236270,325820435
58065309,135651165
58065309,136391434
58065309,160869760
58254877,255507612
58065309,202504049
58065309,316952990
58310865,316666588
58346707,131542030
58346707,290486629
58388869,64680605
58388869,147002879
58388869,152986145
58388869,262312013
58393622,58931776
58393622,68132937
58393622,72401074
58393622,80556361
58393622,103184547
58393622,121303135
58393622,138328512
58393622,145360073
58393622,146150982
58393622,146845252
58393622,150093404
58393622,150347116
58393622,152779280
58393622,153517005
58393622,154051732
58468182,172550383
58393622,155570833
58393622,155618402
58393622,155632553
58393622,155711696
58393622,155825345
58393622,156566008
58393622,156723597
58393622,156745286
58393622,159745287
58393622,161189495
58480887,62113498
58480887,235895964
58499313,141841589
58499313,205293719
58556052,66907610
58556052,179230558
58556052,182167024
58556052,326704095
58614405,73489906
58614405,76064400
58614405,142813331
58638205,147002879
58638205,182978548
58638205,233830442
58761534,76772856
58681497,66796916
58734578,88945355
58734578,189643446
58681497,195068672
58681497,203474600
58681497,212052271
58869715,251086860
58921050,74947059
58921050,230645161
58926020,95734574
58931776,64586631
58931776,68132937
58931776,72401074
58931776,92384551
59018824,74947059
59018824,223040065
58931776,123997195
59022266,76588630
58931776,135294718
59078237,82362113
59078237,202595455
59078237,330268811
59123049,296654053
59172014,131663289
59172014,145086069
59174652,133345871
59180428,91322486
59250241,66143232
59277960,64565975
59297018,60067082
59335679,144062495
59389257,59466983
59389257,160756051
59389257,171724504
59389257,270344072
59389257,309860918
59402629,160654636
59436461,197549106
59408217,107677774
59408217,137244093
59408217,144036755
59408217,154511353
59447304,71520684
59408217,158870546
59447304,92709448
59447304,145284445
59408217,216911750
59408217,228902363
59408217,231458431
59466983,171724504
59490545,135061263
59490545,138968389
59567029,85517316
59584806,109795331
59851381,89298862
59851381,171600686
59951982,139566118
59920392,139380163
59920392,157959112
59917081,60986368
59979818,136189140
59979818,346314115
60032237,124592806
59851381,193261974
60066989,209561016
60067082,129028692
60087984,236930124
60090034,375065319
60119801,137024935
60151486,130308879
60167878,97611920
60189420,81823849
60189420,134458630
60189420,160684642
60189420,190497455
60215923,62536836
60215923,209123758
60235787,106811634
60253383,141876889
60295337,147421205
60314389,148413474
60314389,200837563
60390960,294189749
60452266,80013640
60452266,193261974
60458437,109281373
60458437,137802629
60458437,177239647
60469018,136716374
60555073,263929410
60582810,102269002
60589080,312645532
60592870,177375403
60607490,324771283
60607490,335108892
60639594,318797841
60722285,90981450
60756241,109177050
60756241,231281553
60768765,164566187
60783280,72720123
60722285,351089916
60722285,415064130
60722285,450464108
60782466,342330028
60782466,393684013
60965285,82217062
60965285,125286002
60965285,163637352
60965285,173699020
60967665,97872720
60986368,170340268
61000580,146896406
61054440,186686535
61112177,232875853
61233596,65771640
61235152,139536439
61235152,182145995
61255703,66527134
61255703,112544852
61255703,139500946
61255703,308351005
61261115,200471058
61214916,83418381
61214916,92696723
61214916,120957262
61214916,125846831
61214916,170812686
61214916,228044251
61329235,156189669
61329235,220500612
61333667,126312221
61296026,154159335
61392177,227333192
61392177,361235997
61392177,391313941
61478153,74947059
61715177,148010786
61673126,145476371
61766225,155802379
61793520,257981641
61799774,125956307
61939605,164189945
61939605,377768736
61956355,67441515
62077772,91873548
62077772,142466286
62075386,200796072
62095642,72401074
62095642,84063057
62095642,115332954
62095642,137037519
62095642,137777580
62095642,145964139
62095642,146134386
62095642,146150982
62095642,146845252
62095642,147099646
62095642,148012122
62095642,150347116
62095642,150360140
62095642,153358067
62095642,153517005
62095642,154823266
62095642,155711696
62095642,155825345
62095642,157266717
62205817,74947059
62205817,85550265
62095642,158724466
62095642,158885045
62095642,159407031
62095642,159501911
62095642,159559021
62095642,159583525
62095642,159661457
62095642,159685884
62095642,159745287
62095642,159759629
62095642,160275818
62113498,235895964
62095642,160340915
62095642,160350104
62113498,261567835
62095642,160426927
62095642,160618914
62095642,160861893
62113498,306444147
62095642,161234008
62218689,66697864
62218689,137072295
62218689,205282923
62224307,133371948
62057753,209698313
62057753,226154399
62057753,227316356
62319212,125416787
62348106,62700684
62348106,66674565
62348106,93863511
62348106,102650161
62348106,216842255
62233621,73317737
62368252,147995001
62057753,288857462
62385557,131988054
62385557,187554094
62450683,76902644
62493743,305636631
62591513,69131690
62057753,314431564
62610070,285970700
62783819,100182593
62748793,288456721
62890569,96910457
62890569,142274670
62870354,80229969
62870354,87700233
62870354,93498695
62870354,123826786
62870354,137824189
62870354,167021346
62870354,168170070
62870354,175494919
62870354,196963165
62870354,206450211
62870354,219247680
62870354,223040065
62863462,80229969
62870354,233894813
62933196,64389825
62933196,72142384
62933196,79746077
62933196,123997195
62933196,134613145
62933196,146134386
62933196,146150982
62933196,146845252
62933196,147929487
62933196,148012122
62863462,102102389
62933196,150347116
62933196,151763154
62933196,152779280
62933196,153358067
62933196,154099457
62933196,155570833
62933196,155825345
62933196,156575470
62933196,156576264
62933196,156745286
62933196,156964114
62933196,157035349
62863462,131685562
62933196,157640488
62933196,157806371
62863462,133786647
62933196,158313202
62863462,135061263
62933196,158548129
62933196,158885045
62933196,159407031
62933196,159501911
62933196,159559021
62933196,159633500
62933196,159661457
62933196,159680292
62933196,159685884
62933196,159745287
62863462,147469597
62863462,150777916
62863462,162398059
62933196,160340915
62933196,160350188
62933196,160436768
62933196,160618914
62933196,160654636
62933196,161389152
62863462,167021346
62863462,170723402
62863462,176616808
62863462,187297567
62934128,90126450
62863462,197540543
62863462,198164006
62863462,198349577
62863462,200676713
62863462,205517640
62863462,222653106
62863462,228902363
63048840,229513531
62863462,233894813
62863462,258135574
62863462,350541456
63002267,92232868
63002267,151536814
63002267,167444626
63002267,169486357
63177311,91279580
63240190,77815459
63002267,227937798
63314046,80693563
63314046,390025862
63355910,74947059
63369392,68442618
63369392,144848696
63369392,171301115
63369392,217349329
63387761,81764632
63387761,91520496
63387761,132366797
63387761,137669072
63387761,143859741
63387761,170090457
63465603,237662282
63487207,72128450
63487207,76839501
63487207,158169780
63487207,175129669
63487207,230183243
63481820,92591039
63487207,341827498
63488493,107983179
63504995,76543147
63526516,78252598
63526516,230634254
63646073,214071491
63686494,82623141
63686494,118246666
63686494,178421741
63692971,142497952
63675428,139477557
63692971,247190898
63729726,147966310
63727494,135651165
63765758,207195691
63792940,64212744
63792940,71873358
63792940,159795463
63918718,136894558
64039285,81729968
63793332,345109030
64149299,259111843
64178697,283976602
64178697,424038949
64178697,424995574
64212744,140098339
64286646,182413668
64258908,105176304
64258908,145792865
64258908,177971409
64258908,219247680
64389825,68132937
64389825,72401074
64389825,136391434
64389825,146845252
64389825,156296207
64389825,157037104
64389825,158313202
64389825,159414584
64389825,159485008
64389825,159559021
64516554,121851263
64530628,76769239
64530628,287209364
64563206,154056751
64563206,390235411
64586631,68132937
64586631,70174811
64586631,79746077
64586631,155570833
64586631,159583525
64599677,191176217
64601957,65225843
64601957,88324068
64601957,113189212
64601957,189773998
64680605,91786765
64675710,165476354
64739610,93637421
64740648,87110749
64740648,96606703
64740648,97502629
64739610,169497866
64740648,123283458
64740648,135319418
64740648,147642135
64739610,250265640
64740648,235569293
64740648,243888182
64740648,296983871
64740648,340829190
64740648,424038949
64740648,428974657
64740648,452291527
64908150,76310572
64908150,120481254
64908150,203263900
64908150,208344637
64938598,136606291
64971407,199497676
64994179,72709358
64986544,155570833
65022911,154800076
65022911,183989480
65092146,123865429
65171343,230241874
65203822,145792865
65105638,289204289
65268673,139094748
65268673,277700714
65365246,144697683
65097115,110357368
65385304,90941356
65385304,175614830
65385304,218168709
65385304,232213500
65426360,118600908
65440203,88421633
65440203,222647756
65485873,159414584
65497597,94300190
65497597,144704685
65497597,310235848
65515775,144587586
65528572,197177290
65477292,75003031
65600913,86110819
65697708,236682539
65697708,247579915
65097115,220500612
65734806,153880498
65763875,67613444
65763875,197540543
65763875,202275328
65782849,182145995
65771640,88394943
65814693,73461097
65814693,164281960
65831827,164254074
65831827,199160749
65831827,246080939
65847943,82623141
65847943,122073362
65847943,136295448
65849021,238033965
65891690,160812916
65894066,121851263
65894066,145476371
65894066,320056769
65880667,126523787
65880667,150347116
65880667,156859359
66018964,105528681
66018964,169574365
66061545,420706763
66143232,66790954
66143232,164582329
66143232,200531689
66163512,142693687
66192038,95407266
66186529,118183779
66186529,192337829
66270202,270567005
66348473,184713797
66361167,139775619
66361167,140952592
66398796,134294340
66390948,150777916
66409011,86530135
66664725,153881895
66664725,218715569
66664725,237013557
66690092,154800076
66697864,246182073
66699754,74947059
66727424,87277002
66727424,156022571
66727424,244506719
66790954,141265541
66817987,74947059
66796916,115971502
66796916,155605483
66853154,72726972
66853154,84162930
66853154,123826786
66853154,131732433
66853154,137435874
66853154,155878359
66853154,157077994
66853154,182925506
66853154,206973887
66853154,223040065
66853154,228902363
66853154,267866871
66796916,172878646
66796916,190091539
66796916,203474600
66888341,100932347
66899490,80046303
66909947,116671828
66909947,157703787
66909947,160546085
66909947,232213500
66955035,68132937
66955035,146845252
66961809,197525932
67021008,70957268
67169872,145496573
66989228,229010252
67021008,169623085
67190723,109976418
67190723,138520288
67190723,199664038
67196684,175129669
67249131,116984281
67249131,204498285
67350280,143755318
67350280,175494919
67352526,200227140
67373715,377768736
67339195,133786647
67404197,164479978
67404197,176799747
67404197,371730808
67339195,145854795
67449138,377768736
67339195,160449577
67613444,94190145
67613444,100676461
67613444,108654713
67628602,94791048
67628602,95654114
67668172,96241165
67676496,145609394
67756479,174596085
67705891,137824189
67705891,160973233
67705891,178933293
67705891,281414939
67830892,379407318
67898564,138685683
67971088,158894312
68048439,122860644
67973428,70949851
67973428,72021507
67973428,145008999
68132937,72401074
68132937,80556361
68132937,106930877
68132937,112809658
68307146,102650161
68307146,222662287
68307146,271925171
68132937,121303135
68132937,123997195
68132937,126651584
68132937,135612243
68132937,137931858
68132937,146150982
68132937,146845252
68132937,147929487
68132937,150093404
68132937,150347116
68132937,151241150
68132937,151881114
68132937,152212936
68132937,152779280
67973428,226806992
68132937,155632553
68132937,155711696
68132937,155825345
68132937,155831030
68391728,193261974
68132937,156566008
68132937,156575470
